h_fare,h_tips,h_tolls,h_extras,h_total,h_n,comp_name_top10,mop,day,hour,month,weekday,year
527.89,92.98,0,15.5,636.37,20,unknown,"Credit Card",6,4,1,2,2016
1619.35,0,0,29,1648.35,112,unknown,Cash,6,5,1,2,2016
873.31,173.65,0,62.5,1109.46,31,unknown,"Credit Card",6,5,1,2,2016
2932.16,0,0,102.75,3034.91,252,unknown,Cash,6,6,1,2,2016
1987.36,424.87,0,87,2499.23,110,unknown,"Credit Card",6,6,1,2,2016
55,2,0,0,57,1,unknown,otro,6,6,1,2,2016
5668.1,0,50,115,5833.1,548,unknown,Cash,6,7,1,2,2016
4545.16,1022.4,0,259.75,5827.31,336,unknown,"Credit Card",6,7,1,2,2016
8704.28,1,0,161.5,8866.78,778,unknown,Cash,6,8,1,2,2016
7355.45,1705.32,0,336.85,9397.62,609,unknown,"Credit Card",6,8,1,2,2016
9,0,0,1,10,2,unknown,otro,6,8,1,2,2016
11.5,0,0,1,12.5,2,unknown,otro,6,8,1,2,2016
8582.91,9.25,0,199.25,8791.41,734,unknown,Cash,6,9,1,2,2016
7929.71,1705.19,0,543,10177.9,591,unknown,"Credit Card",6,9,1,2,2016
10.75,2.15,0,0,12.9,1,unknown,otro,6,9,1,2,2016
6318.2,0,0,210.5,6528.7,620,unknown,Cash,6,10,1,2,2016
6583.26,1477.41,0,396,8456.67,458,unknown,"Credit Card",6,10,1,2,2016
400,0,0,0,400,1,unknown,otro,6,10,1,2,2016
5.65,0.07,0,0,5.72,1,unknown,otro,6,10,1,2,2016
5.75,0,0,0,5.75,1,unknown,otro,6,10,1,2,2016
5.75,0,0,0,5.75,1,unknown,otro,6,10,1,2,2016
7763.56,0,0,303,8066.56,649,unknown,Cash,6,11,1,2,2016
6845.58,1578.16,0,562.75,8986.49,457,unknown,"Credit Card",6,11,1,2,2016
6.25,1.25,0,0,7.5,1,unknown,otro,6,11,1,2,2016
6.75,0,0,1,7.75,1,unknown,otro,6,11,1,2,2016
14.75,0,0,0,14.75,3,unknown,otro,6,11,1,2,2016
6197.4,6,0,340.42,6543.82,640,unknown,Cash,6,12,1,2,2016
6291.23,1403.76,0,327.5,8022.49,453,unknown,"Credit Card",6,12,1,2,2016
12.5,0,0,2,14.5,3,unknown,otro,6,12,1,2,2016
5.75,0,0,0,5.75,1,unknown,otro,6,12,1,2,2016
7033.31,7,0,388.3,7428.61,701,unknown,Cash,6,13,1,2,2016
7558.96,1583.1,0,389.75,9531.81,502,unknown,"Credit Card",6,13,1,2,2016
57.75,5,0,6,68.75,5,unknown,otro,6,13,1,2,2016
6968.97,0,0,499.5,7468.47,636,unknown,Cash,6,14,1,2,2016
8247.79,1768.48,0,629.6,10645.87,498,unknown,"Credit Card",6,14,1,2,2016
10.5,0,0,0,10.5,1,unknown,otro,6,14,1,2,2016
9,0,0,0,9,1,unknown,otro,6,14,1,2,2016
9,0,0,0,9,1,unknown,otro,6,14,1,2,2016
7280.62,3,0,361.04,7644.66,697,unknown,Cash,6,15,1,2,2016
9365.85,1970.12,0,700.25,12036.22,523,unknown,"Credit Card",6,15,1,2,2016
8.5,1.7,0,0,10.2,1,unknown,otro,6,15,1,2,2016
8990.94,2,0,490.5,9483.44,858,unknown,Cash,6,16,1,2,2016
10987.18,2269.15,0,806.5,14062.83,631,unknown,"Credit Card",6,16,1,2,2016
9.75,0,0,0,9.75,1,unknown,otro,6,16,1,2,2016
23.5,0,0,1,24.5,1,unknown,otro,6,16,1,2,2016
10011.91,2,0,428.25,10442.16,962,unknown,Cash,6,17,1,2,2016
11647.04,2460.3,0,625.5,14732.84,796,unknown,"Credit Card",6,17,1,2,2016
24.25,0,0,0,24.25,2,unknown,otro,6,17,1,2,2016
9.05,0,0,0,9.05,1,unknown,otro,6,17,1,2,2016
10397.17,3.25,0,545.5,10945.92,941,unknown,Cash,6,18,1,2,2016
13634.78,2886.26,0,867.75,17388.79,955,unknown,"Credit Card",6,18,1,2,2016
54.25,0,0,0,54.25,2,unknown,otro,6,18,1,2,2016
20.25,0,0,0,20.25,1,unknown,otro,6,18,1,2,2016
9608.9,0,0,489.25,10098.15,759,unknown,Cash,6,19,1,2,2016
12164.17,2601.97,0,855.21,15621.35,811,unknown,"Credit Card",6,19,1,2,2016
20.5,2,0,0,22.5,2,unknown,otro,6,19,1,2,2016
13.25,0,0,0,13.25,1,unknown,otro,6,19,1,2,2016
6996.48,6,0,366.5,7368.98,558,unknown,Cash,6,20,1,2,2016
12009.69,2473.23,0,880.75,15363.67,709,unknown,"Credit Card",6,20,1,2,2016
78.75,13.73,0,0,92.48,4,unknown,otro,6,20,1,2,2016
13.5,0,0,0,13.5,1,unknown,otro,6,20,1,2,2016
6134.47,3.5,0,391.19,6529.16,518,unknown,Cash,6,21,1,2,2016
8738.49,1863.62,0,667,11269.11,524,unknown,"Credit Card",6,21,1,2,2016
4636.5,3,0,266.25,4905.75,434,unknown,Cash,6,22,1,2,2016
6944.89,1404.94,0,384.5,8734.33,421,unknown,"Credit Card",6,22,1,2,2016
14.25,2.85,0,0,17.1,1,unknown,otro,6,22,1,2,2016
2765.1,0,0,118.25,2883.35,255,unknown,Cash,6,23,1,2,2016
4163.84,767.8,0,156.25,5087.89,243,unknown,"Credit Card",6,23,1,2,2016
2981.98,0,0,110,3091.98,174,unknown,Cash,7,0,1,3,2016
1868.5,416.81,0,85.5,2370.81,131,unknown,"Credit Card",7,0,1,3,2016
28.25,5.06,0,0,33.31,3,unknown,otro,7,0,1,3,2016
1206.85,0,0,51,1257.85,117,unknown,Cash,7,1,1,3,2016
1040.25,209.81,0,33.25,1283.31,68,unknown,"Credit Card",7,1,1,3,2016
25,0,0,0,25,1,unknown,otro,7,1,1,3,2016
657.65,0,0,25.75,683.4,63,unknown,Cash,7,2,1,3,2016
365.4,72.53,0,5,442.93,31,unknown,"Credit Card",7,2,1,3,2016
649.6,0,0,10.5,660.1,52,unknown,Cash,7,3,1,3,2016
431.25,95,0,24.5,550.75,26,unknown,"Credit Card",7,3,1,3,2016
1282.54,0,0,42,1324.54,75,unknown,Cash,7,4,1,3,2016
509.39,103.93,0,10.25,623.57,26,unknown,"Credit Card",7,4,1,3,2016
1487.17,0,0,30,1517.17,112,unknown,Cash,7,5,1,3,2016
1494.35,305.71,0,111.5,1911.56,61,unknown,"Credit Card",7,5,1,3,2016
2672.66,0,0,56,2728.66,248,unknown,Cash,7,6,1,3,2016
1792.05,370.89,0,48.5,2211.44,103,unknown,"Credit Card",7,6,1,3,2016
51,10.2,0,0,61.2,2,unknown,otro,7,6,1,3,2016
5697.79,10.75,75,169.5,5953.04,560,unknown,Cash,7,7,1,3,2016
4935.32,1091.52,0,150.5,6177.34,394,unknown,"Credit Card",7,7,1,3,2016
7382.03,2,0,170.25,7554.28,716,unknown,Cash,7,8,1,3,2016
7778.8,1681.71,0,252.25,9712.76,645,unknown,"Credit Card",7,8,1,3,2016
14.25,0,0,0,14.25,2,unknown,otro,7,8,1,3,2016
7223.34,5.87,3,167.5,7399.71,697,unknown,Cash,7,9,1,3,2016
7602.27,1665.83,0,298.75,9566.85,582,unknown,"Credit Card",7,9,1,3,2016
21.25,4.25,0,0,25.5,1,unknown,otro,7,9,1,3,2016
18.5,0,0,1,19.5,3,unknown,otro,7,9,1,3,2016
6096.02,2.5,0,265,6363.52,555,unknown,Cash,7,10,1,3,2016
6038.7,1274.81,0,370.5,7684.01,447,unknown,"Credit Card",7,10,1,3,2016
57.5,0,0,0,57.5,2,unknown,otro,7,10,1,3,2016
5.75,0,0,1,6.75,1,unknown,otro,7,10,1,3,2016
22.75,4.25,0,3,30,3,unknown,otro,7,10,1,3,2016
6717.06,2,0,344,7063.06,640,unknown,Cash,7,11,1,3,2016
7329.31,1652.34,0,521.25,9502.9,488,unknown,"Credit Card",7,11,1,3,2016
13.5,0,0,0,13.5,1,unknown,otro,7,11,1,3,2016
19,0,0,1,20,1,unknown,otro,7,11,1,3,2016
6310.95,1,0,245.75,6557.7,621,unknown,Cash,7,12,1,3,2016
8350.45,1779.09,0,678.15,10807.69,562,unknown,"Credit Card",7,12,1,3,2016
5.75,1.15,0,0,6.9,1,unknown,otro,7,12,1,3,2016
11.5,2,0,1,14.5,2,unknown,otro,7,12,1,3,2016
6545.04,0,0,311.01,6856.05,671,unknown,Cash,7,13,1,3,2016
8490.35,1849.27,0,560.5,10900.12,573,unknown,"Credit Card",7,13,1,3,2016
10.5,1.5,0,0,12,1,unknown,otro,7,13,1,3,2016
27,0,0,0,27,2,unknown,otro,7,13,1,3,2016
24.5,0,0,0,24.5,3,unknown,otro,7,13,1,3,2016
8258.26,2,0,423.75,8684.01,654,unknown,Cash,7,14,1,3,2016
8826.61,1935.54,0,535.5,11297.65,546,unknown,"Credit Card",7,14,1,3,2016
23,4.6,0,0,27.6,2,unknown,otro,7,14,1,3,2016
13.5,0,0,0,13.5,1,unknown,otro,7,14,1,3,2016
11.5,0,0,2,13.5,2,unknown,otro,7,14,1,3,2016
7037.76,16.25,0,405.25,7459.26,685,unknown,Cash,7,15,1,3,2016
10076.95,2049.48,0,652.5,12778.93,533,unknown,"Credit Card",7,15,1,3,2016
7.25,1.45,0,0,8.7,1,unknown,otro,7,15,1,3,2016
32,0,0,0,32,5,unknown,otro,7,15,1,3,2016
12.15,0,0,0,12.15,2,unknown,otro,7,15,1,3,2016
9114.13,0,0,391.25,9505.38,823,unknown,Cash,7,16,1,3,2016
11252.51,2416.52,0,839.14,14508.17,621,unknown,"Credit Card",7,16,1,3,2016
81.5,20.38,0,0,101.88,2,unknown,otro,7,16,1,3,2016
13.5,0,0,0,13.5,1,unknown,otro,7,16,1,3,2016
15,0,0,0,15,1,unknown,otro,7,16,1,3,2016
10670.9,7,0,390.87,11068.77,927,unknown,Cash,7,17,1,3,2016
12932.56,2837.97,0,704.4,16474.93,877,unknown,"Credit Card",7,17,1,3,2016
0,0,0,0,0,1,unknown,otro,7,17,1,3,2016
7.25,0,0,0,7.25,1,unknown,otro,7,17,1,3,2016
10002.4,13.5,0,454.5,10470.4,927,unknown,Cash,7,18,1,3,2016
15173.48,3212.02,0,970.25,19355.75,944,unknown,"Credit Card",7,18,1,3,2016
0,0,0,0,0,1,unknown,otro,7,18,1,3,2016
9091.7,0,0,413.64,9505.34,789,unknown,Cash,7,19,1,3,2016
14310.43,2974.33,1.9,1053.25,18339.91,831,unknown,"Credit Card",7,19,1,3,2016
82.2,1,0,0,83.2,5,unknown,otro,7,19,1,3,2016
13.5,0,0,0,13.5,1,unknown,otro,7,19,1,3,2016
7114.9,11.2,0,343.5,7469.6,584,unknown,Cash,7,20,1,3,2016
12134.89,2646.51,0,816.5,15597.9,686,unknown,"Credit Card",7,20,1,3,2016
6710.19,9.85,0,303.5,7023.54,581,unknown,Cash,7,21,1,3,2016
11962.99,2465.77,0,798,15226.76,664,unknown,"Credit Card",7,21,1,3,2016
58.75,11.75,0,0,70.5,2,unknown,otro,7,21,1,3,2016
5586.04,0,0,297,5883.04,495,unknown,Cash,7,22,1,3,2016
8823.75,1839.43,0,442,11105.18,537,unknown,"Credit Card",7,22,1,3,2016
15.75,3.15,0,0,18.9,3,unknown,otro,7,22,1,3,2016
3460.44,0,0,156,3616.44,293,unknown,Cash,7,23,1,3,2016
5277.05,1080,0,342,6699.05,330,unknown,"Credit Card",7,23,1,3,2016
29.5,11.38,0,0,40.88,3,unknown,otro,7,23,1,3,2016
3018.35,1,0,144.75,3164.1,218,unknown,Cash,8,0,1,4,2016
3196.45,684.67,0,201.5,4082.62,223,unknown,"Credit Card",8,0,1,4,2016
2215.89,3,0,84.25,2303.14,193,unknown,Cash,8,1,1,4,2016
1802.9,378.17,0,135.5,2316.57,143,unknown,"Credit Card",8,1,1,4,2016
1592.1,3,0,61.25,1656.35,129,unknown,Cash,8,2,1,4,2016
1074,218.24,0,35.5,1327.74,85,unknown,"Credit Card",8,2,1,4,2016
1244.8,0,0,39.5,1284.3,101,unknown,Cash,8,3,1,4,2016
698.5,158.93,0,56.5,913.93,64,unknown,"Credit Card",8,3,1,4,2016
737.2,0,0,21,758.2,61,unknown,Cash,8,4,1,4,2016
436.2,91.05,1,150.5,678.75,30,unknown,"Credit Card",8,4,1,4,2016
1803.26,0,0,61.5,1864.76,108,unknown,Cash,8,5,1,4,2016
1392.55,271.5,0,37,1701.05,60,unknown,"Credit Card",8,5,1,4,2016
13.5,0,0,0,13.5,1,unknown,otro,8,5,1,4,2016
3198.16,0,0,140,3338.16,240,unknown,Cash,8,6,1,4,2016
2827.37,597.26,0,198.25,3622.88,134,unknown,"Credit Card",8,6,1,4,2016
8266.94,0,50,97,8413.94,473,unknown,Cash,8,7,1,4,2016
5063.61,1106.17,0,113,6282.78,362,unknown,"Credit Card",8,7,1,4,2016
8091.33,0,0,180,8271.33,756,unknown,Cash,8,8,1,4,2016
7477.28,1600.43,0,234.5,9312.21,619,unknown,"Credit Card",8,8,1,4,2016
17,0,0,1,18,2,unknown,otro,8,8,1,4,2016
7100.12,0,0,276.5,7376.62,678,unknown,Cash,8,9,1,4,2016
8410.36,1791.14,0,489,10690.5,637,unknown,"Credit Card",8,9,1,4,2016
26.5,0,0,4,30.5,4,unknown,otro,8,9,1,4,2016
6286.72,0,0,228.5,6515.22,671,unknown,Cash,8,10,1,4,2016
6995.66,1477.18,0,326.5,8799.34,540,unknown,"Credit Card",8,10,1,4,2016
4.75,1.43,0,0,6.18,1,unknown,otro,8,10,1,4,2016
25.75,0,0,0,25.75,2,unknown,otro,8,10,1,4,2016
8039.04,2,0,366,8407.04,782,unknown,Cash,8,11,1,4,2016
7359.06,1673.85,0,462,9494.91,546,unknown,"Credit Card",8,11,1,4,2016
3.25,0.65,0,0.5,4.4,1,unknown,otro,8,11,1,4,2016
26.5,0,0,2,28.5,4,unknown,otro,8,11,1,4,2016
7945.96,8,0,350.75,8304.71,739,unknown,Cash,8,12,1,4,2016
9088.29,1955.36,0,518,11561.65,622,unknown,"Credit Card",8,12,1,4,2016
5.75,1.15,0,0,6.9,1,unknown,otro,8,12,1,4,2016
6.75,0,0,0,6.75,1,unknown,otro,8,12,1,4,2016
8266.5,2,0,470.62,8739.12,831,unknown,Cash,8,13,1,4,2016
9302.49,2001.48,0,546,11849.97,629,unknown,"Credit Card",8,13,1,4,2016
14,2.8,0,0,16.8,2,unknown,otro,8,13,1,4,2016
13.75,2,0,0,15.75,2,unknown,otro,8,13,1,4,2016
11,0,0,1,12,1,unknown,otro,8,13,1,4,2016
7.75,0,0,0,7.75,1,unknown,otro,8,13,1,4,2016
9382.37,13.75,0,393.75,9789.87,718,unknown,Cash,8,14,1,4,2016
9382.84,1979.38,0,709,12071.22,595,unknown,"Credit Card",8,14,1,4,2016
26.65,0,0,0,26.65,1,unknown,otro,8,14,1,4,2016
6.25,2,0,1.5,9.75,1,unknown,otro,8,14,1,4,2016
14.75,0,0,0,14.75,1,unknown,otro,8,14,1,4,2016
9177.47,6,0,370.5,9553.97,779,unknown,Cash,8,15,1,4,2016
10389.68,2207.41,0,632.75,13229.84,624,unknown,"Credit Card",8,15,1,4,2016
15.75,0,0,0,15.75,1,unknown,otro,8,15,1,4,2016
10.25,0,0,0,10.25,1,unknown,otro,8,15,1,4,2016
10201.2,2,0,535,10738.2,956,unknown,Cash,8,16,1,4,2016
11603.75,2454.83,0,659.25,14717.83,721,unknown,"Credit Card",8,16,1,4,2016
35,1.25,0,0,36.25,2,unknown,otro,8,16,1,4,2016
16.25,0,0,0,16.25,1,unknown,otro,8,16,1,4,2016
20.75,0,0,0.5,21.25,2,unknown,otro,8,16,1,4,2016
13010.33,4,0,479.75,13494.08,1208,unknown,Cash,8,17,1,4,2016
14310.95,2980.92,0,667.5,17959.37,1009,unknown,"Credit Card",8,17,1,4,2016
4.5,0,0,0,4.5,1,unknown,otro,8,17,1,4,2016
13652.52,9.9,0,736.75,14399.17,1298,unknown,Cash,8,18,1,4,2016
14226.77,3020.72,0,948,18195.49,1051,unknown,"Credit Card",8,18,1,4,2016
25,1.1,0,0,26.1,4,unknown,otro,8,18,1,4,2016
5.25,0,0,0,5.25,1,unknown,otro,8,18,1,4,2016
12196.35,1,0,768.75,12966.1,1131,unknown,Cash,8,19,1,4,2016
13762.85,2932.21,0,817.65,17512.71,975,unknown,"Credit Card",8,19,1,4,2016
12.75,3.19,0,0,15.94,1,unknown,otro,8,19,1,4,2016
8510.95,0,0,492.5,9003.45,725,unknown,Cash,8,20,1,4,2016
10670.25,2239.53,0,700.4,13610.18,693,unknown,"Credit Card",8,20,1,4,2016
47.75,9.55,0,0,57.3,1,unknown,otro,8,20,1,4,2016
7852.94,18.6,0,559,8430.54,692,unknown,Cash,8,21,1,4,2016
9894.04,1966.33,0,664.25,12524.62,573,unknown,"Credit Card",8,21,1,4,2016
8520.44,3,0,647.25,9170.69,804,unknown,Cash,8,22,1,4,2016
9094.5,2010.2,0,716.75,11821.45,635,unknown,"Credit Card",8,22,1,4,2016
6450.75,8,0,386.5,6845.25,643,unknown,Cash,8,23,1,4,2016
6749.05,1386.33,0,393.25,8528.63,543,unknown,"Credit Card",8,23,1,4,2016
120.25,24.05,0,0,144.3,1,unknown,otro,8,23,1,4,2016
11,2,0,1,14,1,unknown,otro,8,23,1,4,2016
5824.59,0,0,414.25,6238.84,576,unknown,Cash,9,0,1,5,2016
6882.27,1440.43,0,408.25,8730.95,576,unknown,"Credit Card",9,0,1,5,2016
9.5,1.9,0,0,11.4,1,unknown,otro,9,0,1,5,2016
5734.89,4,0,528.25,6267.14,576,unknown,Cash,9,1,1,5,2016
6119.2,1396.38,0,529.5,8045.08,573,unknown,"Credit Card",9,1,1,5,2016
4559.45,5,0,255.25,4819.7,444,unknown,Cash,9,2,1,5,2016
4892.9,1175.57,0,330,6398.47,458,unknown,"Credit Card",9,2,1,5,2016
21.5,3.23,0,0,24.73,2,unknown,otro,9,2,1,5,2016
3005.04,2,0,197,3204.04,282,unknown,Cash,9,3,1,5,2016
3569.2,791.97,0,248.25,4609.42,329,unknown,"Credit Card",9,3,1,5,2016
18.5,2.6,0,0,21.1,2,unknown,otro,9,3,1,5,2016
1860.35,0,0,58.75,1919.1,142,unknown,Cash,9,4,1,5,2016
1766.3,408.15,0,115.5,2289.95,139,unknown,"Credit Card",9,4,1,5,2016
137.5,17.19,0,0,154.69,2,unknown,otro,9,4,1,5,2016
1299.85,0,0,82.75,1382.6,87,unknown,Cash,9,5,1,5,2016
1598.45,285.17,0,68.75,1952.37,70,unknown,"Credit Card",9,5,1,5,2016
240.5,0,0,0,240.5,2,unknown,otro,9,5,1,5,2016
2190.31,0,0,70,2260.31,130,unknown,Cash,9,6,1,5,2016
950.6,175.6,1.5,114,1241.7,49,unknown,"Credit Card",9,6,1,5,2016
2739.65,6.9,0,52.5,2799.05,147,unknown,Cash,9,7,1,5,2016
1513.35,276.24,0,61,1850.59,70,unknown,"Credit Card",9,7,1,5,2016
2651.28,0,0,63.5,2714.78,235,unknown,Cash,9,8,1,5,2016
2129.04,372.27,0,71.5,2572.81,122,unknown,"Credit Card",9,8,1,5,2016
7.25,0,0,0,7.25,1,unknown,otro,9,8,1,5,2016
3376.55,2,0,120.5,3499.05,327,unknown,Cash,9,9,1,5,2016
2421.14,494.6,0,112,3027.74,177,unknown,"Credit Card",9,9,1,5,2016
4137.56,0,0,150,4287.56,422,unknown,Cash,9,10,1,5,2016
2641.86,537.19,0,141.5,3320.55,205,unknown,"Credit Card",9,10,1,5,2016
7.25,1.45,0,0,8.7,1,unknown,otro,9,10,1,5,2016
11.25,0,0,0,11.25,1,unknown,otro,9,10,1,5,2016
16,0,0,1,17,1,unknown,otro,9,10,1,5,2016
4255.41,0,0,237.75,4493.16,387,unknown,Cash,9,11,1,5,2016
3576.05,707.25,0,165.5,4448.8,242,unknown,"Credit Card",9,11,1,5,2016
4596.09,3,0,270.5,4869.59,442,unknown,Cash,9,12,1,5,2016
4609.42,905.73,0,341,5856.15,312,unknown,"Credit Card",9,12,1,5,2016
5620.8,3,0,315,5938.8,561,unknown,Cash,9,13,1,5,2016
4234.64,836.5,0,237.75,5308.89,322,unknown,"Credit Card",9,13,1,5,2016
10,0,0,0,10,1,unknown,otro,9,13,1,5,2016
7246.81,0,0,563,7809.81,704,unknown,Cash,9,14,1,5,2016
5043.95,1024.59,0,347.5,6416.04,368,unknown,"Credit Card",9,14,1,5,2016
7394.94,0,0,539.83,7934.77,716,unknown,Cash,9,15,1,5,2016
5890.9,1255.02,0,387.5,7533.42,440,unknown,"Credit Card",9,15,1,5,2016
7.75,0,0,0,7.75,1,unknown,otro,9,15,1,5,2016
8102.09,7,0,536.08,8645.17,773,unknown,Cash,9,16,1,5,2016
5942.24,1223.75,0,463,7628.99,443,unknown,"Credit Card",9,16,1,5,2016
27.5,0,0,0,27.5,1,unknown,otro,9,16,1,5,2016
8025.62,4,0,623.25,8652.87,810,unknown,Cash,9,17,1,5,2016
5418.34,1182.39,0,380.5,6981.23,426,unknown,"Credit Card",9,17,1,5,2016
15.75,0,0,0,15.75,1,unknown,otro,9,17,1,5,2016
9854,0,0,720.75,10574.75,947,unknown,Cash,9,18,1,5,2016
5493.3,1255.92,0,306.25,7055.47,496,unknown,"Credit Card",9,18,1,5,2016
9.5,0,0,0,9.5,1,unknown,otro,9,18,1,5,2016
10305.23,0,0,1093.55,11398.78,1042,unknown,Cash,9,19,1,5,2016
6164.1,1325.54,0,470.5,7960.14,511,unknown,"Credit Card",9,19,1,5,2016
7,1,0,1,9,1,unknown,otro,9,19,1,5,2016
7513.8,0,0,552.75,8066.55,697,unknown,Cash,9,20,1,5,2016
5693.4,1227.81,0,458.75,7379.96,426,unknown,"Credit Card",9,20,1,5,2016
12,2.4,0,0,14.4,1,unknown,otro,9,20,1,5,2016
6537.65,0,0,522.25,7059.9,655,unknown,Cash,9,21,1,5,2016
5385.5,1244.09,0,451,7080.59,444,unknown,"Credit Card",9,21,1,5,2016
30,6.35,0,0,36.35,4,unknown,otro,9,21,1,5,2016
7873.75,10.3,0,664.75,8548.8,838,unknown,Cash,9,22,1,5,2016
5457.65,1227.15,0,392.5,7077.3,484,unknown,"Credit Card",9,22,1,5,2016
6.75,1.35,0,0,8.1,1,unknown,otro,9,22,1,5,2016
10.5,2,0,1,13.5,1,unknown,otro,9,22,1,5,2016
7655.54,0,0,608.75,8264.29,812,unknown,Cash,9,23,1,5,2016
5781.16,1297.65,0,452.75,7531.56,562,unknown,"Credit Card",9,23,1,5,2016
7053.32,6,0,487.75,7547.07,712,unknown,Cash,10,0,1,6,2016
6325.85,1337.53,0,419,8082.38,554,unknown,"Credit Card",10,0,1,6,2016
6711.9,5.05,0,465.5,7182.45,680,unknown,Cash,10,1,1,6,2016
6985.05,1591.89,0,600.5,9177.44,677,unknown,"Credit Card",10,1,1,6,2016
44.75,9.33,0,0,54.08,2,unknown,otro,10,1,1,6,2016
6029.31,6,0,475.75,6511.06,614,unknown,Cash,10,2,1,6,2016
6985.25,1576.45,0,523.25,9084.94999999999,708,unknown,"Credit Card",10,2,1,6,2016
48.5,10.48,0,0,58.98,5,unknown,otro,10,2,1,6,2016
4.25,1,0,1,6.25,1,unknown,otro,10,2,1,6,2016
4133.1,2,0,310,4445.1,417,unknown,Cash,10,3,1,6,2016
4917.45,1090.97,0,262,6270.42,454,unknown,"Credit Card",10,3,1,6,2016
28.5,5.7,0,0,34.2,1,unknown,otro,10,3,1,6,2016
3130.1,4,0,131.75,3265.85,241,unknown,Cash,10,4,1,6,2016
3329.85,645.1,0,189,4163.95,265,unknown,"Credit Card",10,4,1,6,2016
5.75,1.15,0,0,6.9,1,unknown,otro,10,4,1,6,2016
1974.05,0,0,70.5,2044.55,134,unknown,Cash,10,5,1,6,2016
1454.75,302.26,0,151,1908.01,92,unknown,"Credit Card",10,5,1,6,2016
2007.7,0,0,80,2087.7,125,unknown,Cash,10,6,1,6,2016
1896.11,341.51,0,170.5,2408.12,71,unknown,"Credit Card",10,6,1,6,2016
28.75,5.75,0,0,34.5,1,unknown,otro,10,6,1,6,2016
1782.73,0,0,36.5,1819.23,140,unknown,Cash,10,7,1,6,2016
1297.95,254.63,0,45.5,1598.08,56,unknown,"Credit Card",10,7,1,6,2016
2067.9,0,0,120.25,2188.15,161,unknown,Cash,10,8,1,6,2016
2121.16,411.41,0,241.5,2774.07,95,unknown,"Credit Card",10,8,1,6,2016
9.65,0,0,0,9.65,1,unknown,otro,10,8,1,6,2016
2657.15,0,0,214.5,2871.65,245,unknown,Cash,10,9,1,6,2016
2235.51,439.22,0,142.75,2817.48,126,unknown,"Credit Card",10,9,1,6,2016
28.5,0,0,0,28.5,1,unknown,otro,10,9,1,6,2016
10.5,0,0,11.5,22,2,unknown,otro,10,9,1,6,2016
4583.8,0,0,289.25,4873.05,418,unknown,Cash,10,10,1,6,2016
3073.45,571.77,0,139.25,3784.47,185,unknown,"Credit Card",10,10,1,6,2016
145.25,9.15,0,0,154.4,3,unknown,otro,10,10,1,6,2016
22.25,0,0,0,22.25,2,unknown,otro,10,10,1,6,2016
13.5,0,0,0,13.5,1,unknown,otro,10,10,1,6,2016
5211.56,0,0,315.5,5527.06,458,unknown,Cash,10,11,1,6,2016
4234.4,833.2,0,298.25,5365.85,249,unknown,"Credit Card",10,11,1,6,2016
5,0,0,0,5,1,unknown,otro,10,11,1,6,2016
5199.87,0,0,372.75,5572.62,458,unknown,Cash,10,12,1,6,2016
4173.25,826.549999999999,0,318,5317.8,271,unknown,"Credit Card",10,12,1,6,2016
5553.12,9.6,0,356.75,5919.47,446,unknown,Cash,10,13,1,6,2016
4971.54,1000.08,0,428.25,6399.87,299,unknown,"Credit Card",10,13,1,6,2016
5.75,1.15,0,0,6.9,1,unknown,otro,10,13,1,6,2016
5114.99,2,0,440.25,5557.24,418,unknown,Cash,10,14,1,6,2016
5078.3,1063.51,0,412.5,6554.31,307,unknown,"Credit Card",10,14,1,6,2016
14.25,1.6,0,0,15.85,2,unknown,otro,10,14,1,6,2016
13.5,0,0,0,13.5,1,unknown,otro,10,14,1,6,2016
11.25,0,0,0,11.25,1,unknown,otro,10,14,1,6,2016
5420.45,0,0,360.25,5780.7,457,unknown,Cash,10,15,1,6,2016
6506.4,1255.01,0,610.6,8372.01,321,unknown,"Credit Card",10,15,1,6,2016
13.5,0,0,0,13.5,1,unknown,otro,10,15,1,6,2016
7.75,0,0,0,7.75,1,unknown,otro,10,15,1,6,2016
6486.1,21.77,0.45,482.5,6990.82,520,unknown,Cash,10,16,1,6,2016
7029.05,1444.57,0,629.75,9103.37,379,unknown,"Credit Card",10,16,1,6,2016
7367.36,2,0,537,7906.36,537,unknown,Cash,10,17,1,6,2016
7429.3,1494.57,0,771,9694.87,408,unknown,"Credit Card",10,17,1,6,2016
96.5,0,0,0,96.5,1,unknown,otro,10,17,1,6,2016
5787.72,0,0,349.25,6136.97,519,unknown,Cash,10,18,1,6,2016
7304.45,1552.94,0,643.9,9501.29,377,unknown,"Credit Card",10,18,1,6,2016
149.75,28,0,0,177.75,4,unknown,otro,10,18,1,6,2016
5762.78,3,0,547.25,6313.03,442,unknown,Cash,10,19,1,6,2016
8009.45,1647.9,2,916.25,10575.6,395,unknown,"Credit Card",10,19,1,6,2016
5148.51,0,16.09,496.6,5661.2,370,unknown,Cash,10,20,1,6,2016
8579.7,1692.83,0,940.25,11212.78,368,unknown,"Credit Card",10,20,1,6,2016
5.5,2,0,0,7.5,1,unknown,otro,10,20,1,6,2016
5532.05,0,0,457,5989.05,365,unknown,Cash,10,21,1,6,2016
7579.7,1521.14,1.5,793.5,9895.83999999999,337,unknown,"Credit Card",10,21,1,6,2016
18.5,4.63,0,0,23.13,1,unknown,otro,10,21,1,6,2016
4048.7,7,0,427.75,4483.45,303,unknown,Cash,10,22,1,6,2016
